CDS_ID	Low_A	Low_B	High_A	High_B
CDS_25460	138	36	25	17
CDS_25464	108	107	75	63
CDS_25466	517	443	79	102
CDS_25469	184	321	333	138
CDS_25474	51	37	35	55
CDS_25477	0	2	4	0
CDS_25481	0	90	19	2
CDS_25488	54	26	34	53
CDS_25490	15	12	0	5
CDS_25492	13	5	0	7
CDS_25498	8	9	0	0
CDS_25501	12	1	0	0
CDS_25502	8	1	0	0
CDS_25507	1	0	7	0
CDS_25511	31	20	18	0
CDS_25512	1	0	0	7
CDS_25513	10	3	3	9
CDS_25515	30	46	7	27
CDS_25516	1	0	6	0
CDS_25518	1	0	11	0
CDS_25522	3	6	0	0
CDS_25530	34	4	2	7
CDS_25531	9	3	35	0
CDS_25532	27	6	2	31
CDS_25535	30	12	0	18
CDS_25536	23	16	59	48
CDS_25545	0	0	36	0
CDS_25549	734	736	389	236
CDS_25552	30	4	0	0
CDS_25560	20	27	3	16
CDS_25561	77	47	74	44
CDS_25562	23	33	3	21
CDS_25564	2	1	405	40
CDS_25568	102	94	68	44
CDS_25575	254	835	162	113
CDS_25577	328	169	89	124
CDS_25578	5	23	0	0
CDS_25580	47	18	25	0
CDS_25583	65	14	0	0
CDS_25589	14	9	2	6
CDS_25591	1	20	14	0
CDS_25594	0	0	9	0
CDS_25595	8	6	0	1
CDS_25600	6	1	0	0
CDS_25601	7	6	12	8
CDS_25605	30	28	0	0
CDS_25607	6	20	0	0
CDS_25609	6	3	0	0
CDS_25616	2	13	0	0
CDS_25619	0	2	6	0
CDS_25620	0	4	11	14
CDS_25626	7	5	22	12
CDS_25628	0	0	6	0
CDS_25633	2	4	0	0
CDS_25634	0	0	45	0
CDS_25637	17	19	13	0
CDS_25639	0	0	10	0
CDS_25642	0	0	16	0
CDS_25647	31	38	20	0
CDS_25651	11	16	29	6
CDS_25654	84	34	0	9
CDS_25657	10	13	17	8
CDS_25661	4	0	13	0
CDS_25662	0	0	16	5
CDS_25665	0	1	18	0
CDS_25667	11	9	20	0
CDS_25672	0	0	8	0
CDS_25674	152	50	24	32
CDS_25677	34	23	4	0
CDS_25678	55	5	3	0
CDS_25679	84	36	0	15
CDS_25680	18	11	10	9
CDS_25685	5	0	0	0
CDS_25690	63	35	1	9
CDS_25692	2	7	0	0
CDS_25694	0	0	39	7
CDS_25696	9	10	0	2
CDS_25697	0	0	27	16
CDS_25706	608	289	163	136
CDS_25707	2803	1509	712	648
CDS_25708	1274	837	465	193
CDS_25709	1598	1087	572	524
CDS_25710	137	80	36	49
CDS_25711	754	486	398	444
CDS_25714	1553	897	528	288
CDS_25715	1366	1601	544	428
CDS_25716	250	197	255	136
CDS_25717	1112	596	829	696
CDS_25722	73	19	47	0
CDS_25723	0	0	10	0
CDS_25726	334	309	101	65
CDS_25727	86	55	28	33
CDS_25728	364	237	76	99
CDS_25729	29	11	51	42
CDS_25732	65	20	22	6
CDS_25733	24	16	12	1
CDS_25736	0	22	0	10
CDS_25737	122	77	27	74
CDS_25739	0	0	0	12
CDS_25740	83	37	65	13
CDS_25741	1	13	0	27
CDS_25742	0	0	26	0
CDS_25743	838	542	221	106
CDS_25744	24	7	0	7
CDS_25745	0	0	19	0
CDS_25747	0	0	13	0
CDS_25749	84	54	30	16
CDS_25751	43	22	41	6
CDS_25752	0	3	0	4
CDS_25753	4	10	0	7
CDS_25754	17	6	12	45
CDS_25756	0	0	5	0
CDS_25758	30	39	9	13
CDS_25762	0	0	3	0
CDS_25765	7	1	0	3
CDS_25767	377	363	55	80
CDS_25768	84	80	92	87
CDS_25769	45	10	15	4
CDS_25777	72	22	10	15
CDS_25781	71	17	0	0
CDS_25783	40	43	13	6
CDS_25784	0	0	9	0
CDS_25785	35	40	19	18
CDS_25803	1	1	3	0
CDS_25805	55	3	9	0
CDS_25806	0	0	10	7
CDS_25810	0	0	8	0
CDS_25814	17	16	0	1
CDS_25816	142	50	17	12
CDS_25818	2	4	4	0
CDS_25820	19	11	10	0
CDS_25825	4	1	9	3
CDS_25826	2	6	0	5
CDS_25831	381	192	63	68
CDS_25834	128	57	22	24
CDS_25838	20	24	40	19
CDS_25839	518	147	209	163
CDS_25844	0	1	0	23
CDS_25848	0	0	8	0
CDS_25851	0	2	57	5
CDS_25852	42	19	61	75
CDS_25853	0	0	22	3
CDS_25857	6	50	0	0
CDS_25861	9	13	12	0
CDS_25865	1	0	33	15
CDS_25866	597	394	749	495
CDS_25867	17	20	28	107
CDS_25868	34	2	0	0
CDS_25870	1	0	31	12
CDS_25871	102	33	23	32
CDS_25872	322	229	52	130
CDS_25873	7	31	13	39
CDS_25874	8	5	13	0
CDS_25885	135	65	73	51
CDS_25896	0	0	0	7
CDS_25899	2	9	0	0
CDS_25900	57	34	14	16
CDS_25902	54	27	30	4
CDS_25911	67	75	123	82
CDS_25915	17	17	1	31
CDS_25916	872	665	507	359
CDS_25918	2	1	115	4
CDS_25921	14	17	18	4
CDS_25922	0	9	5	35
CDS_25924	8	5	0	0
CDS_25933	123	18	11	58
CDS_25936	18	32	36	5
CDS_25941	20	18	0	11
CDS_25948	56	58	38	36
CDS_25951	25606	20548	6992	7814
CDS_25952	99270	50200	10664	12960
CDS_25953	103693	53445	16166	17275
CDS_25954	8440	3338	838	994
CDS_25955	81173	40943	13589	14259
CDS_25956	153	70	38	3
CDS_25966	88	66	92	87
CDS_25967	14	19	0	21
CDS_25969	5841	3979	845	1117
CDS_25970	1009	970	330	423
CDS_25971	11523	4733	1389	1905
CDS_25972	872	437	502	330
CDS_25973	10664	4458	3118	2756
CDS_25974	4103	2133	1347	1335
CDS_25975	2782	1905	1564	1526
CDS_25976	566	318	321	181
CDS_25977	2133	777	487	659
CDS_25978	4437	1858	1273	1766
CDS_25979	955	546	549	766
CDS_25980	1224	562	431	653
CDS_25981	777	175	326	302
CDS_25982	2536	1384	1306	2007
CDS_25983	12	4	0	9
CDS_25984	12	4	12	13
CDS_25989	16	11	21	4
CDS_25991	1	4	131	21
CDS_25996	590	350	201	124
CDS_25998	1474	934	517	438
CDS_25999	254	127	91	78
CDS_26000	271	302	345	238
CDS_26002	0	0	29	0
CDS_26003	0	1	47	0
CDS_26004	285	119	113	212
CDS_26005	689	594	263	140
CDS_26006	12	34	36	123
CDS_26007	21	72	44	65
CDS_26008	2	3	0	9
CDS_26013	384	194	138	147
CDS_26020	59	35	9	34
CDS_26021	497	255	79	136
CDS_26023	150	125	183	109
CDS_26024	602	291	245	308
CDS_26025	550	255	102	225
CDS_26029	419	374	94	88
CDS_26030	904	500	285	159
CDS_26034	28	11	23	11
CDS_26035	12	3	8	0
CDS_26036	7	4	2	0
CDS_26037	8	1	12	0
CDS_26039	1	1	606	140
CDS_26040	0	1	55	18
CDS_26041	7	14	709	77
CDS_26055	4	7	418	37
CDS_26063	1779	1044	333	250
CDS_26064	450	242	97	70
CDS_26065	30	15	17	17
CDS_26069	11	50	47	85
CDS_26070	0	0	0	11
CDS_26072	19	82	46	148
CDS_26073	620	279	119	143
CDS_26075	147	118	6	26
CDS_26076	800	785	353	270
CDS_26082	4	6	7	1
CDS_26083	2	6	4	18
CDS_26084	2	8	7	12
CDS_26085	3	6	0	21
CDS_26086	143	63	55	106
CDS_26087	305	176	128	175
CDS_26090	7367	13265	12935	7704
CDS_26091	481	1903	4418	1679
CDS_26098	11	22	0	16
CDS_26100	52	22	0	0
CDS_26102	459	215	109	111
CDS_26103	102	70	32	14
CDS_26104	18	60	55	66
CDS_26105	1	6	0	0
CDS_26107	115	98	58	64
CDS_26108	101	57	49	39
CDS_26112	16	35	47	129
CDS_26115	475	238	322	311
CDS_26116	12	13	0	6
CDS_26117	6	2	0	0
CDS_26120	9	12	0	0
CDS_26123	69	84	19	4
CDS_26124	4	0	3	0
CDS_26126	6	1	10	9
CDS_26127	15	10	13	9
CDS_26128	18	13	0	17
CDS_26130	30	25	21	6
CDS_26131	6	11	0	8
CDS_26133	0	0	14	0
CDS_26135	11	5	5	9
CDS_26144	24	18	13	7
CDS_26145	10	5	8	0
CDS_26147	0	0	7	0
CDS_26150	0	0	9	11
CDS_26155	35	35	104	14
CDS_26185	52	22	13	11
CDS_26187	2	11	0	5
CDS_26191	0	0	11	0
CDS_26193	16	17	9	10
CDS_26196	24	42	0	0
CDS_26197	20	5	0	13
CDS_26200	7	0	0	4
CDS_26201	9	15	2	38
CDS_26202	0	0	9	0
CDS_26203	12	2	0	7
CDS_26206	43	5	0	4
CDS_26208	0	0	25	0
CDS_26209	0	0	14	0
CDS_26210	54	60	50	40
CDS_26212	1	0	73	0
CDS_26213	15	26	11	15
CDS_26214	182	64	36	48
CDS_26226	1	3	0	6
CDS_26232	21	6	30	21
CDS_26235	0	0	5	0
CDS_26236	45	27	3	59
CDS_26237	0	0	5	0
CDS_26239	71	58	36	44
CDS_26244	6	0	10	11
CDS_26246	17	9	0	14
CDS_26248	1	4	192	30
CDS_26249	2	0	120	31
CDS_26250	2	1	6	23
CDS_26257	156	157	46	61
CDS_26258	0	0	12	0
CDS_26260	18	8	6	0
CDS_26264	35	0	0	6
CDS_26265	2	0	0	10
CDS_26267	0	4	0	0
CDS_26272	45	13	0	29
CDS_26275	0	0	22	2
CDS_26276	14	8	0	0
CDS_26279	0	0	11	0
CDS_26280	9	8	73	16
CDS_26281	1	0	17	5
CDS_26288	10	4	13	15
CDS_26289	0	0	12	0
CDS_26291	28	40	77	98
CDS_26295	2	8	0	16
CDS_26301	40	72	91	15
CDS_26310	282	134	23	19
CDS_26311	1483	701	115	155
CDS_26312	158	175	128	81
CDS_26314	137	126	38	9
CDS_26315	20	28	8	0
CDS_26324	68	31	20	13
CDS_26327	89	101	112	37
CDS_26342	14	41	5	17
CDS_26349	12	7	12	2
CDS_26358	974	594	363	80
CDS_26360	191	104	58	17
CDS_26361	72	63	37	17
CDS_26362	0	1	41	23
CDS_26363	436	274	140	163
CDS_26365	279	283	89	61
CDS_26372	42	37	36	13
CDS_26377	52	46	17	0
CDS_26382	0	0	102	3
CDS_26387	19	70	7	10
CDS_26388	0	8	0	0
CDS_26390	7	2	0	0
CDS_26391	14	13	5	4
CDS_26392	9	16	0	0
CDS_26393	19	14	8	7
CDS_26408	2	11	10	0
CDS_26409	4	5	0	0
CDS_26414	0	0	24	0
CDS_26416	0	0	5	0
CDS_26419	30	13	0	11
CDS_26426	11	9	24	15
CDS_26427	12	15	13	7
CDS_26429	1	8	7	8
CDS_26430	0	0	37	0
CDS_26431	7	5	0	12
CDS_26434	68	69	96	14
CDS_26436	0	0	14	0
CDS_26437	12	15	16	10
CDS_26439	13	29	26	16
CDS_26446	23	23	5	9
CDS_26451	18	18	0	5
CDS_26459	15	2	18	12
CDS_26461	28	25	33	15
CDS_26467	0	0	21	6
CDS_26470	14	2	0	4
CDS_26471	1	5	0	14
CDS_26473	0	0	17	7
CDS_26474	7	12	0	0
CDS_26477	10	18	22	0
CDS_26480	45	18	49	17
CDS_26481	0	8	9	1
CDS_26483	13	2	13	0
CDS_26484	13	4	14	11
CDS_26485	8	2	0	15
CDS_26489	149	75	77	64
CDS_26492	3	5	0	8
CDS_26496	0	0	47	10
CDS_26499	2	8	0	15
CDS_26502	14	28	0	0
CDS_26508	42	22	0	44
CDS_26515	32	24	0	21
CDS_26516	5	13	32	7
CDS_26522	28	9	13	0
CDS_26524	0	3	9	0
CDS_26527	4	1	10	0
CDS_26533	0	1	0	6
CDS_26538	0	0	0	11
CDS_26540	17	19	27	9
CDS_26550	0	0	13	0
CDS_26551	0	0	7	20
CDS_26554	14	8	6	16
CDS_26555	224	144	119	80
CDS_26557	29	12	0	6
CDS_26559	5	7	0	0
CDS_26568	0	0	29	5
CDS_26571	73	41	62	78
CDS_26573	614	462	196	197
CDS_26580	0	0	18	0
CDS_26581	0	0	3	0
CDS_26584	25	30	20	0
CDS_26585	5	14	13	0
CDS_26589	9	5	0	0
CDS_26590	13	25	20	17
CDS_26592	6	8	0	0
CDS_26594	0	0	11	0
CDS_26596	3	4	0	2
CDS_26597	14	6	0	3
CDS_26605	0	1	15	9
CDS_26606	7	12	1	0
CDS_26607	0	9	10	0
CDS_26611	47	15	22	57
CDS_26612	5	4	7	0
CDS_26613	1	1	17	0
CDS_26614	0	0	10	0
CDS_26615	41	8	6	3
CDS_26617	90	40	13	20
CDS_26624	22	4	0	10
CDS_26626	7	72	0	0
CDS_26627	9	12	44	0
CDS_26630	6	1	0	2
CDS_26632	44	25	5	13
CDS_26635	10	6	13	10
CDS_26636	0	0	0	31
CDS_26638	1	2	39	0
CDS_26643	0	5	0	0
CDS_26645	124	27	5	51
CDS_26646	3	11	0	6
CDS_26647	2	0	61	2
CDS_26653	57	55	52	15
CDS_26654	0	0	10	0
CDS_26662	3	2	0	7
CDS_26665	16	10	38	18
CDS_26668	14	3	19	10
CDS_26671	8	5	0	0
CDS_26678	3	2	0	5
CDS_26685	4	11	5	0
CDS_26686	0	2	0	0
CDS_26696	0	1	8	0
CDS_26697	39	17	6	4
CDS_26698	111	117	97	24
CDS_26699	26	10	33	1
CDS_26703	178	105	47	83
CDS_26704	213	85	16	85
CDS_26716	69	421	269	18
CDS_26717	9	5	12	3
CDS_26718	8	19	13	18
CDS_26722	7	1	1	51
CDS_26725	63	70	54	48
CDS_26726	77	71	2	8
CDS_26727	399	239	154	104
CDS_26730	66	41	19	0
CDS_26731	11	7	12	5
CDS_26732	0	4	9	29
CDS_26733	0	0	8	0
CDS_26737	2277	1102	378	309
CDS_26738	798	413	175	117
CDS_26739	2393	1469	967	395
CDS_26740	1436	1037	574	344
CDS_26747	1226	2305	543	318
CDS_26748	1314	1264	739	656
CDS_26749	493	396	198	138
CDS_26751	646	803	682	979
CDS_26753	58	154	41	346
CDS_26755	216	79	107	162
CDS_26756	223	102	200	219
CDS_26757	701	438	1440	1536
CDS_26758	2969	1950	398	629
CDS_26759	182	113	17	37
CDS_26767	9	20	17	0
CDS_26768	1175	710	946	886
CDS_26769	330	223	309	246
CDS_26770	122	107	60	70
CDS_26771	30	10	0	0
CDS_26773	578	336	221	140
CDS_26776	8	40	2	26
CDS_26778	10	10	7	50
CDS_26783	0	0	117	10
CDS_26784	2	2	734	52
CDS_26785	5	7	960	237
CDS_26786	0	0	59	31
CDS_26787	0	3	0	0
CDS_26788	11	3	2	0
CDS_26789	89	196	87	282
CDS_26790	57	86	54	142
CDS_26797	684	333	341	354
CDS_26798	570	222	193	218
CDS_26800	2479	1667	400	723
CDS_26801	1111	505	293	370
CDS_26802	4	0	0	0
CDS_26803	120	453	1300	2227
CDS_26804	1	0	26	0
CDS_26805	0	2	142	31
CDS_26806	7	7	1103	147
CDS_26807	3	4	318	54
CDS_26808	2	15	3	13
CDS_26809	105	184	154	196
CDS_26816	979	511	580	510
CDS_26819	266	150	77	88
CDS_26820	2956	2526	1385	935
CDS_26821	797	725	244	93
CDS_26822	45	23	0	2
CDS_26827	3622	2408	1153	792
CDS_26828	351	231	106	112
CDS_26829	200	66	43	41
CDS_26830	4612	2316	967	680
CDS_26831	446	244	140	101
CDS_26834	1673	1429	663	524
CDS_26835	284	253	156	99
CDS_26840	490	311	124	163
CDS_26841	589	244	140	230
CDS_26842	393	533	325	140
CDS_26843	225	332	98	137
CDS_26844	74	108	69	33
CDS_26845	851	955	166	188
CDS_26846	2971	2381	512	582
CDS_26856	100	78	48	28
CDS_26857	678	526	244	175
CDS_26861	2268	1293	605	451
CDS_26863	223	175	56	67
CDS_26864	5545	4323	1277	1241
CDS_26865	715	385	54	66
CDS_26867	1557	959	354	442
CDS_26868	420	665	240	135
CDS_26869	2318	1478	1270	1199
CDS_26873	493	269	406	415
CDS_26874	415	284	146	135
CDS_26882	1	0	79	7
CDS_26884	770	997	553	371
CDS_26886	977	729	491	414
CDS_26887	2030	1650	1207	659
CDS_26889	1	4	3	0
CDS_26891	10	8	35	33
CDS_26892	8	25	8	31
CDS_26893	7	42	41	40
CDS_26896	43	104	57	254
CDS_26897	33	71	28	68
CDS_26898	5	5	366	20
CDS_26899	579	684	677	224
CDS_26909	131	50	7	21
CDS_26910	545	178	64	106
CDS_26911	192	128	63	52
CDS_26912	5654	3105	949	928
CDS_26913	1240	1110	554	375
CDS_26915	3176	3212	1062	386
CDS_26917	191	204	200	93
CDS_26918	528	410	301	228
CDS_26924	129	68	21	10
CDS_26925	2206	1043	575	305
CDS_26926	509	186	89	72
CDS_26927	4615	2617	2236	1973
CDS_26934	1498	1246	1179	960
CDS_26935	254	279	398	344
CDS_26936	274	334	476	275
CDS_26940	59	39	38	13
CDS_26941	898	739	719	541
CDS_26945	364	253	189	118
CDS_26946	1149	864	451	358
CDS_26947	1287	470	532	562
CDS_26948	940	519	382	355
CDS_26950	18	4	94	0
CDS_26952	2	10	463	67
CDS_26953	191	102	169	252
CDS_26954	2	1	8	0
CDS_26955	1329	817	272	196
CDS_26956	1615	1005	480	208
CDS_26957	3354	1701	734	594
CDS_26958	639	1108	568	248
CDS_26960	10	7	16	9
CDS_26967	6	13	729	185
CDS_26968	10203	7073	2425	2376
CDS_26975	1896	1304	699	589
CDS_26976	1550	1056	547	486
CDS_26977	2089	1314	527	262
CDS_26978	8	0	3	0
CDS_26980	20	13	0	0
CDS_26981	0	3	0	7
CDS_26982	36	15	8	8
CDS_26988	9	0	0	7
CDS_26989	53	46	13	18
CDS_26994	23	18	14	3
CDS_26995	127	84	32	20
CDS_26997	10	2	0	0
CDS_27001	5	9	28	27
CDS_27003	7	10	5	38
CDS_27010	30	13	0	6
CDS_27013	15	0	6	4
CDS_27018	2	0	0	5
CDS_27026	8	10	0	0
CDS_27030	3	26	10	13
CDS_27032	0	0	7	0
CDS_27034	31	48	37	32
CDS_27036	7	9	0	0
CDS_27041	4	5	0	9
CDS_27049	0	3	32	0
CDS_27054	0	0	24	1
CDS_27060	5	0	0	0
CDS_27070	42	10	0	4
CDS_27075	0	0	18	3
CDS_27076	242	33	15	15
CDS_27077	211	130	58	48
CDS_27087	77	45	47	19
CDS_27088	0	2	13	2
CDS_27096	204	159	163	129
CDS_27098	1	6	0	0
CDS_27099	0	0	27	3
CDS_27101	0	4	0	16
CDS_27102	1	6	0	6
CDS_27103	25	229	0	16
CDS_27108	0	2	0	4
CDS_27109	14	14	6	18
CDS_27111	0	14	4	10
CDS_27112	3	6	1	10
CDS_27113	7	5	0	0
CDS_27115	54	56	0	14
CDS_27116	374	104	26	8
CDS_27122	227	175	112	51
CDS_27123	16	7	8	0
CDS_27124	12	1	0	8
CDS_27125	12	0	1	6
CDS_27133	25	45	1	6
CDS_27138	20	31	28	11
CDS_27139	5	0	0	0
CDS_27143	3	1	7	0
CDS_27145	512	311	167	101
CDS_27148	0	4	0	5
CDS_27150	108	63	45	6
CDS_27151	52	50	28	32
CDS_27156	11	26	10	27
CDS_27157	16	46	11	73
CDS_27158	12	9	5	0
CDS_27159	0	0	19	5
CDS_27161	321	212	124	158
CDS_27171	3	2	15	0
CDS_27172	25	32	51	49
CDS_27173	10	20	0	0
CDS_27177	12	3	0	0
CDS_27181	137	64	4	16
CDS_27184	39	6	0	12
CDS_27185	2	4	0	0
CDS_27186	0	3	0	0
CDS_27192	8	4	8	5
CDS_27195	26	3	4	0
CDS_27196	0	0	11	0
CDS_27201	17	14	64	5
CDS_27202	5	3	0	0
CDS_27212	3	6	0	3
CDS_27214	12	15	13	8
CDS_27215	1	4	17	0
CDS_27221	4	5	0	0
CDS_27223	153	31	18	8
CDS_27225	75	49	6	1
CDS_27228	4	7	0	0
CDS_27229	6	231	11	20
CDS_27230	41	39	35	16
CDS_27232	9	11	3	0
CDS_27239	33	12	12	13
CDS_27249	7	66	0	0
CDS_27250	84	52	32	21
CDS_27251	41	9	11	0
CDS_27253	2	5	0	0
CDS_27254	7	3	0	0
CDS_27256	0	0	25	10
CDS_27257	3	0	0	0
CDS_27259	15	16	24	0
CDS_27260	134	65	18	16
CDS_27261	8	9	0	0
CDS_27269	11	5	13	0
CDS_27272	79	15	9	9
CDS_27278	71	64	25	3
CDS_27280	4	10	30	0
CDS_27281	14	16	9	0
CDS_27282	7	12	0	4
CDS_27283	2	9	1	0
CDS_27284	0	1	0	100
CDS_27285	11	7	16	5
CDS_27288	18	21	0	0
CDS_27290	70	37	11	22
CDS_27297	13	9	14	10
CDS_27300	12	2	0	0
CDS_27304	12	8	0	0
CDS_27306	32	9	0	0
CDS_27323	6	17	22	10
CDS_27327	0	0	17	0
CDS_27328	2	13	4	0
CDS_27332	24	11	0	19
CDS_27334	0	0	20	0
CDS_27335	26	7	24	25
CDS_27339	1	10	8	5
CDS_27340	14	5	20	7
CDS_27342	80	58	16	35
CDS_27344	0	0	0	6
CDS_27345	1	4	0	3
CDS_27350	0	11	0	0
CDS_27351	8	7	0	8
CDS_27354	28	12	0	0
CDS_27355	4	0	26	12
CDS_27357	82	43	50	32
CDS_27360	24	13	87	3
CDS_27364	1	0	123	14
CDS_27368	1	5	8	0
CDS_27369	0	0	24	0
CDS_27370	146	81	39	29
CDS_27373	2	4	10	0
CDS_27375	78	37	40	51
CDS_27376	3	1	39	5
CDS_27378	320	217	139	70
CDS_27379	73	25	19	7
CDS_27380	99	45	86	24
CDS_27383	177	135	58	65
CDS_27387	144	100	31	49
CDS_27388	275	81	77	112
CDS_27392	95	59	43	28
CDS_27393	27	24	0	7
CDS_27401	535	220	86	82
CDS_27408	131	86	123	37
CDS_27417	23	34	24	69
CDS_27421	283	226	183	171
CDS_27423	366	322	22	45
CDS_27426	183	102	28	46
CDS_27427	4	8	0	11
CDS_27429	0	0	35	0
CDS_27430	2	0	53	24
CDS_27434	55	52	8	25
CDS_27435	155	61	55	51
CDS_27437	578	204	123	249
CDS_27438	13	31	44	40
CDS_27439	90	82	40	37
CDS_27443	46	43	43	9
CDS_27446	46	39	20	11
CDS_27449	37	18	21	21
CDS_27455	10	13	0	10
CDS_27456	4	3	31	8
CDS_27458	26	45	12	16
CDS_27460	26	27	56	26
CDS_27461	3	11	13	8
CDS_27464	241	204	180	238
CDS_27467	33	4	0	20
CDS_27473	4	10	0	9
CDS_27477	5	0	0	0
CDS_27478	93	63	0	28
CDS_27479	57	81	38	0
CDS_27487	0	1	22	11
CDS_27488	463	264	47	183
CDS_27490	7	4	0	8
CDS_27495	1	6	0	4
CDS_27498	14	6	20	0
CDS_27499	44	17	37	36
CDS_27500	0	10	0	8
CDS_27505	11	10	0	16
CDS_27506	10	62	38	21
CDS_27517	2	14	15	21
CDS_27518	5	11	20	11
CDS_27520	11	0	0	0
CDS_27521	49	39	10	9
CDS_27523	0	0	18	0
CDS_27524	0	0	6	18
CDS_27528	9	7	2	7
CDS_27530	65	3	0	10
CDS_27534	5	231	8	0
CDS_27542	3	0	3	26
CDS_27543	1	1	34	1
CDS_27546	4	5	0	1
CDS_27549	170	127	14	25
CDS_27550	16	13	0	18
CDS_27552	129	25	544	85
CDS_27554	23	5	4	1
CDS_27556	30	9	10	1
CDS_27558	9	0	14	9
CDS_27563	12	1	9	1
CDS_27564	0	0	10	7
CDS_27569	717	279	215	192
CDS_27571	28	7	0	11
CDS_27574	8	3	0	0
CDS_27577	73	40	36	0
CDS_27582	45	35	21	27
CDS_27584	354	79	104	145
CDS_27592	0	0	0	3
CDS_27593	17	13	9	30
CDS_27594	0	0	20	0
CDS_27597	38	20	11	0
CDS_27598	16	10	0	1
CDS_27599	0	0	8	0
CDS_27600	1	0	73	0
CDS_27604	7	6	0	8
CDS_27606	107	42	32	36
CDS_27609	0	3	0	473
CDS_27610	20	18	33	41
CDS_27612	0	5	0	0
CDS_27617	3	6	0	11
CDS_27619	2	0	6	0
CDS_27624	0	4	0	0
CDS_27625	65	29	125	47
CDS_27629	0	0	7	0
CDS_27630	28	48	0	5
CDS_27632	1	3	0	0
CDS_27643	34	25	17	6
CDS_27647	137	65	1	9
CDS_27653	16	12	19	0
CDS_27657	17	28	40	15
CDS_27660	66	60	65	8
CDS_27661	12	27	67	12
CDS_27668	31	19	0	10
CDS_27671	8	16	0	9
CDS_27672	1	2	134	0
CDS_27677	61	27	19	0
CDS_27678	330	214	104	64
CDS_27680	160	66	36	8
CDS_27684	6	9	2	7
CDS_27692	46	134	152	45
CDS_27701	0	0	12	0
CDS_27710	282	169	146	87
CDS_27711	126	118	42	19
CDS_27713	0	0	18	0
CDS_27718	49	5	12	26
CDS_27728	0	0	10	9
CDS_27729	38	28	20	0
CDS_27730	4265	2408	1250	994
CDS_27732	276	150	314	407
CDS_27733	590	277	255	331
CDS_27734	2	11	0	11
CDS_27736	27	117	95	172
CDS_27737	2	13	8	19
CDS_27742	296	132	89	29
CDS_27743	1727	1177	523	244
CDS_27744	2637	2198	619	202
CDS_27745	80	107	64	25
CDS_27746	2571	3355	1714	649
CDS_27748	16	9	24	177
CDS_27754	1029	609	377	439
CDS_27755	99	76	12	8
CDS_27756	441	208	136	148
CDS_27757	127	98	9	33
CDS_27758	320	239	39	46
CDS_27762	3004	1754	684	532
CDS_27763	2043	1206	470	346
CDS_27765	4740	3077	868	704
CDS_27766	1497	945	1444	1584
CDS_27767	1650	797	748	854
CDS_27769	299	199	458	236
CDS_27777	0	0	7	0
CDS_27782	0	0	22	11
CDS_27784	0	1	58	0
CDS_27786	1194	634	358	303
CDS_27787	5	4	0	0
CDS_27790	387	148	79	58
CDS_27791	1093	686	209	124
CDS_27793	1123	647	369	294
CDS_27794	66	16	0	13
CDS_27795	446	233	112	95
CDS_27796	782	520	769	421
CDS_27797	62	72	61	20
CDS_27801	178	85	206	327
CDS_27802	1507	702	1701	2131
CDS_27803	725	391	560	762
CDS_27804	365	147	237	275
CDS_27805	6	15	1670	241
CDS_27806	2	1	214	39
CDS_27807	516	397	70	49
CDS_27808	5046	3332	769	633
CDS_27810	1254	664	267	342
CDS_27813	481	363	95	74
CDS_27814	529	406	119	84
CDS_27815	826	528	305	99
CDS_27822	876	467	472	428
CDS_27823	276	249	38	56
CDS_27824	616	436	217	105
CDS_27827	2042	1193	341	332
CDS_27828	285	148	91	53
CDS_27829	269	199	93	58
CDS_27833	2	33	69	135
CDS_27834	50	171	188	290
CDS_27835	70	43	12	0
CDS_27837	10	23	907	263
CDS_27838	129	86	51	48
CDS_27839	657	437	290	309
CDS_27840	0	0	17	14
CDS_27841	16	12	0	0
CDS_27842	263	174	134	93
CDS_27843	90	85	6	11
CDS_27844	742	538	187	127
CDS_27845	238	201	55	39
CDS_27846	1488	1051	176	123
CDS_27849	337	161	37	34
CDS_27850	559	389	109	111
CDS_27851	841	740	147	144
CDS_27852	699	581	173	102
CDS_27856	4	0	33	19
CDS_27857	6	5	867	178
CDS_27858	402	215	344	271
CDS_27859	77	32	42	11
CDS_27860	243	86	96	96
CDS_27861	768	696	422	479
CDS_27862	438	347	134	222
CDS_27864	5999	3647	659	788
CDS_27865	619	337	168	72
CDS_27866	776	882	506	274
CDS_27873	1282	792	242	250
CDS_27874	534	292	159	83
CDS_27875	1458	878	597	585
CDS_27876	5	3	0	0
CDS_27878	81	50	19	20
CDS_27879	822	661	250	100
CDS_27880	82	38	79	6
CDS_27881	385	326	274	108
CDS_27882	279	226	144	203
CDS_27884	1873	918	170	212
CDS_27885	376	176	49	53
CDS_27886	88	63	13	21
CDS_27887	423	347	145	78
CDS_27888	261	181	32	87
CDS_27889	164	113	40	26
CDS_27890	847	656	127	242
CDS_27891	321	209	90	122
CDS_27892	1254	816	319	366
CDS_27893	148	138	39	46
CDS_27894	768	686	708	469
CDS_27895	38	6	5	0
CDS_27896	203	146	99	67
CDS_27897	1052	477	258	270
CDS_27899	404	308	96	124
CDS_27900	554	402	347	148
CDS_27902	6	1	4	17
CDS_27903	1465	1239	520	291
CDS_27904	535	342	165	158
CDS_27905	64	34	47	78
CDS_27906	305	124	257	194
CDS_27907	526	316	523	723
CDS_27911	265	397	289	531
